DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA,round,tv_name,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,gp_lgd_code,gp_name,n_gps_constrained,clean_gp_constrained,at_risk_gp_constrained,no_gp_constrained,gp_distribution,has_cluster_to_village,gp_lgd_code_existing,has_existing_village_to_gp,village_name_from_village_file,district_from_village_file,subdistrict_from_village_file,gp_lgd_code_from_village_file,gp_name_from_village_file,has_village_to_gp_from_village_file,gp_lgd_code_best,has_any_village_to_gp,has_gp_to_reservation_history,coverage_status,gp_lgd_code_lookup2,gp_name_lgd,district_lgd,subdistrict_lgd,gp_norm,district_norm,subdistrict_norm,target_gp_name,target_gp_norm,dhs_district_hist_norm,lgd_district_hist_norm,res_gp_norm,res_district_hist_norm,n_res_rows,n_samitis,res_samitis,n_dose_values,dose_values,reservation_dose_n_candidate,reservation_dose_candidate,reserved_women_2005_candidate,reserved_women_2010_candidate,has_direct_gpname_dhsdistrict_reservation,has_combined_reservation,newly_recovered_by_direct_match,orig_reserved_women_2005,orig_reserved_women_2010,orig_reservation_2005,orig_reservation_2010,orig_reservation_dose_n,orig_reservation_dose,orig_match_stage,orig_gp_name_lgd,orig_district_lgd,orig_subdistrict_lgd,has_original_gp_lgd_match,fuzzy_samiti_reservation_dose,fuzzy_samiti_reservation_dose_n,fuzzy_samiti_reserved_women_2005,fuzzy_samiti_reserved_women_2010,fuzzy_samiti_reservation_2005,fuzzy_samiti_reservation_2010,fuzzy_samiti_gp_similarity,fuzzy_samiti_similarity,fuzzy_samiti_match_category,fuzzy_samiti_res_gp_display,fuzzy_samiti_res_samiti_display,has_fuzzy_samiti_match,working_match_source,working_reservation_dose,working_reservation_dose_n,working_reserved_women_2005,working_reserved_women_2010,working_reservation_2005,working_reservation_2010
290331.0,26.7677495961,77.9933670562,R,RAJASTHAN,Dhaulpur,NFHS4,Pathrora Kalan,8,106,518,75988,37405.0,Singhawali Bareh,18,False,True,False,"{""37405"": 1.0}",True,37405,True,Pathrora Kalan,Dholpur,Dholpur,37405,Singhawali Bareh,True,37405,True,False,3_gp_no_reservation_history,37405,Singhawali Bareh,Dholpur,Dholpur,singhawalibareh,dholpur,dholpur,Singhawali Bareh,singhawalibareh,dholpur,dholpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290332.0,26.2723312513,73.6850941699,R,RAJASTHAN,Jodhpur,NFHS4,Birawas,8,113,573,85769,39720.0,Ghanamagra,6,False,True,False,"{""39720"": 1.0}",True,39720,True,Birawas,Jodhpur (Gramin),Bilara,39720,Ghanamagra,True,39720,True,True,4_full_coverage,39720,Ghanamagra,Jodhpur (Gramin),Bilara,ghanamagra,jodhpurgramin,bilara,Ghanamagra,ghanamagra,jodhpur,jodhpur,ghanamagra,jodhpur,1.0,1.0,bilara,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,GEN W,OBCW,2.0,twice,C_unique_gp_name_statewide,Ghanamagra,Jodhpur (Gramin),Bilara,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,GEN W,OBCW
290333.0,25.0339686543,74.2635725593,R,RAJASTHAN,Rajsamand,NFHS4,Gilund,8,123,644,97192,41270.0,Gilund,5,False,True,False,"{""41270"": 1.0}",True,41270,True,Gilund,Rajsamand,Railmagra,41270,Gilund,True,41270,True,True,4_full_coverage,41270,Gilund,Rajsamand,Railmagra,gilund,rajsamand,railmagra,Gilund,gilund,rajsamand,rajsamand,gilund,rajsamand,1.0,1.0,railmagra,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,GEN,1.0,once,A_exact_gp_district_samiti,Gilund,Rajsamand,Railmagra,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,GEN
290335.0,24.6109996929,74.0834326782,R,RAJASTHAN,Udaipur,NFHS4,Menar,8,130,690,106725,42288.0,Menar,11,False,True,False,"{""42288"": 1.0}",True,42288,True,Menar,Udaipur,Vallabhnagar,42288,Menar,True,42288,True,True,4_full_coverage,42288,Menar,Udaipur,Vallabhnagar,menar,udaipur,vallabhnagar,Menar,menar,udaipur,udaipur,menar,udaipur,1.0,1.0,bhindar,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,GEN,1.0,once,B_exact_gp_district,Menar,Udaipur,Vallabhnagar,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,GEN
290336.0,28.7105174352,75.433047062,R,RAJASTHAN,Churu,NFHS4,Paharsar,8,102,482,70114,36860.0,Paharsar,8,False,True,False,"{""36860"": 1.0}",True,36860,True,Paharsar,Churu,Sidhmukh,36860,Paharsar,True,36860,True,False,3_gp_no_reservation_history,36860,Paharsar,Churu,Sidhmukh,paharsar,churu,sidhmukh,Paharsar,paharsar,churu,churu,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290337.0,24.1053916265,74.8618927357,R,RAJASTHAN,Pratapgarh,NFHS4,Palthan,8,131,699,108579,295147.0,Magroda,10,False,True,False,"{""295147"": 1.0}",True,295147,True,Palthan,Pratapgarh,Pratapgarh,295147,Magroda,True,295147,True,False,3_gp_no_reservation_history,295147,Magroda,Pratapgarh,Pratapgarh,magroda,pratapgarh,pratapgarh,Magroda,magroda,pratapgarh,pratapgarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290338.0,24.2384776326,75.8378331794,R,RAJASTHAN,Jhalawar,NFHS4,Silehgarh,8,129,682,104940,39141.0,Silehgarh,8,False,True,False,"{""39141"": 1.0}",True,39141,True,Silehgarh,Jhalawar,Pachpahar,39141,Silehgarh,True,39141,True,False,3_gp_no_reservation_history,39141,Silehgarh,Jhalawar,Pachpahar,silehgarh,jhalawar,pachpahar,Silehgarh,silehgarh,jhalawar,jhalawar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290341.0,24.6202867012,76.5971819912,R,RAJASTHAN,Baran,NFHS4,Laxmipura Kalan,8,128,677,103639,34804.0,Mokhampura,5,False,True,False,"{""34804"": 1.0}",True,34804,True,Laxmipura Kalan,Baran,Chhipabarod,34804,Mokhampura,True,34804,True,True,4_full_coverage,34804,Mokhampura,Baran,Chhipabarod,mokhampura,baran,chhipabarod,Mokhampura,mokhampura,baran,baran,mokhampura,baran,1.0,1.0,chhipabarod,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,SC,0.0,never,A_exact_gp_district_samiti,Mokhampura,Baran,Chhipabarod,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,SC
290342.0,24.4956923654,76.9307139219,R,RAJASTHAN,Baran,NFHS4,Neemkhera,8,128,676,103573,34767.0,Hana Heri,3,False,True,False,"{""34767"": 1.0}",True,34767,True,Neemkhera,Baran,Chhabra,34767,Hana Heri,True,34767,True,False,3_gp_no_reservation_history,34767,Hana Heri,Baran,Chhabra,hanaheri,baran,chhabra,Hana Heri,hanaheri,baran,baran,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290343.0,27.3123267337,76.5985128717,R,RAJASTHAN,Alwar,NFHS4,Ahirbas,8,104,499,72873,,,16,False,True,False,{},True,,False,Ahirbas,Alwar,Malakhera,34329,Poonkhar,True,34329,True,False,3_gp_no_reservation_history,34329,Poonkhar,Alwar,Malakhera,poonkhar,alwar,malakhera,Poonkhar,poonkhar,alwar,alwar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290344.0,24.2945178791,74.5691582573,R,RAJASTHAN,Pratapgarh,NFHS4,Peeli Khera,8,131,698,108314,36561.0,Peeli Khera,6,False,True,False,"{""36561"": 1.0}",True,36561,True,Peeli Khera,Pratapgarh,Chhoti Sadri,36561,Peeli Khera,True,36561,True,False,3_gp_no_reservation_history,36561,Peeli Khera,Pratapgarh,Chhoti Sadri,peelikhera,pratapgarh,chhotisadri,Peeli Khera,peelikhera,pratapgarh,pratapgarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290345.0,25.8414241375,75.8137994499,R,RAJASTHAN,Bundi,NFHS4,Sunthli,8,121,623,93888,36331.0,Suwanya,2,False,True,False,"{""36331"": 1.0}",True,36331,True,Sunthli,Bundi,Nainwa,36331,Suwanya,True,36331,True,False,3_gp_no_reservation_history,36331,Suwanya,Bundi,Nainwa,suwanya,bundi,nainwa,Suwanya,suwanya,bundi,bundi,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290346.0,24.4404983809,74.0667128857,R,RAJASTHAN,Udaipur,NFHS4,Rawat Pura,8,130,689,106668,42399.0,Sulawas,12,False,True,False,"{""42399"": 1.0}",True,42399,True,Rawat Pura,Udaipur,Kurabar,42399,Sulawas,True,42399,True,True,4_full_coverage,42399,Sulawas,Udaipur,Kurabar,sulawas,udaipur,kurabar,Sulawas,sulawas,udaipur,udaipur,sulawas,udaipur,1.0,1.0,girwa,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,SC,GENW,1.0,once,B_exact_gp_district,Sulawas,Udaipur,Kurabar,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,SC,GENW
290348.0,28.1050054761,76.4378381397,R,RAJASTHAN,Alwar,NFHS4,Raisarana,8,104,493,71790,34134.0,Santo,10,False,True,False,"{""34134"": 1.0}",True,34134,True,Raisarana,Kotputli-Behror,Mandhan,34134,Santo,True,34134,True,True,4_full_coverage,34134,Santo,Kotputli-Behror,Mandhan,santo,kotputlibehror,mandhan,Santo,santo,alwar,jaipur,santo,alwar,1.0,1.0,neemrana,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,GEN,1.0,once,C_unique_gp_name_statewide,Santo,Kotputli-Behror,Mandhan,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,GEN
290349.0,26.5664115364,77.5382852934,R,RAJASTHAN,Dhaulpur,NFHS4,Naksauda,8,106,516,75583,37273.0,Naksauda,9,False,True,False,"{""37273"": 1.0}",True,37273,True,Naksauda,Dholpur,Bari,37273,Naksauda,True,37273,True,False,3_gp_no_reservation_history,37273,Naksauda,Dholpur,Bari,naksauda,dholpur,bari,Naksauda,naksauda,dholpur,dholpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290351.0,27.3146699692,77.4057734321,R,RAJASTHAN,Bharatpur,NFHS4,Adhaiya Khurd,8,105,510,74612,35393.0,Lakhan,16,False,True,False,"{""35393"": 1.0}",True,35393,True,Adhaiya Khurd,Deeg,Kumher,35393,Lakhan,True,35393,True,False,3_gp_no_reservation_history,35393,Lakhan,Deeg,Kumher,lakhan,deeg,kumher,Lakhan,lakhan,bharatpur,bharatpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,twice,2.0,1.0,1.0,GEN W,GENW,1.0,1.0,high_confidence_gp_and_exact_samiti,lakhan,KUMHER,True,3_fuzzy_gpname_exact_or_close_samiti_match,twice,2.0,1.0,1.0,GEN W,GENW
290353.0,27.6717407181,75.7378593644,R,RAJASTHAN,Sikar,NFHS4,Bhagega,8,111,556,82187,41723.0,Bhagega,9,False,True,False,"{""41723"": 1.0}",True,41723,True,Bhagega,Neem Ka Thana,Neem Ka Thana,41723,Bhagega,True,41723,True,False,3_gp_no_reservation_history,41723,Bhagega,Neem Ka Thana,Neem Ka Thana,bhagega,neemkathana,neemkathana,Bhagega,bhagega,sikar,sikar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290355.0,26.120152655,76.4357958832,R,RAJASTHAN,Sawai Madhopur,NFHS4,Makholi,8,108,531,77628,41501.0,Makholi,14,False,True,False,"{""41501"": 1.0}",True,41501,True,Makholi,Sawai Madhopur,Sawai Madhopur,41501,Makholi,True,41501,True,True,4_full_coverage,41501,Makholi,Sawai Madhopur,Sawai Madhopur,makholi,sawaimadhopur,sawaimadhopur,Makholi,makholi,sawaimadhopur,sawaimadhopur,makholi,sawaimadhopur,1.0,1.0,sawaimadhopur,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,GEN,1.0,once,A_exact_gp_district_samiti,Makholi,Sawai Madhopur,Sawai Madhopur,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,GEN
290359.0,26.7917931839,77.5801180033,R,RAJASTHAN,Dhaulpur,NFHS4,Jarga,8,106,515,75370,37302.0,Jarga,12,False,True,False,"{""37302"": 1.0}",True,37302,True,Jarga,Dholpur,Baseri,37302,Jarga,True,37302,True,True,4_full_coverage,37302,Jarga,Dholpur,Baseri,jarga,dholpur,baseri,Jarga,jarga,dholpur,dholpur,jarga,dholpur,1.0,1.0,baseri,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,GEN,GENW,1.0,once,A_exact_gp_district_samiti,Jarga,Dholpur,Baseri,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,GEN,GENW
290360.0,27.1459344114,72.7420937592,R,RAJASTHAN,Jodhpur,NFHS4,Denok,8,113,567,84327,39894.0,Denok,2,False,True,False,"{""39894"": 1.0}",True,39894,True,Denok,Phalodi,Aau,39894,Denok,True,39894,True,False,3_gp_no_reservation_history,39894,Denok,Phalodi,Aau,denok,phalodi,aau,Denok,denok,jodhpur,jodhpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290362.0,27.3443431507,76.0006481261,R,RAJASTHAN,Jaipur,NFHS4,Lakhni,8,110,540,79323,38656.0,Nithara Letkawas,14,False,True,False,"{""38656"": 1.0}",True,38656,True,Lakhni,Jaipur (Gramin),Shahpura,38656,Nithara Letkawas,True,38656,True,False,3_gp_no_reservation_history,38656,Nithara Letkawas,Jaipur (Gramin),Shahpura,nitharaletkawas,jaipurgramin,shahpura,Nithara Letkawas,nitharaletkawas,jaipur,jaipur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290363.0,26.2874415928,73.4294369796,R,RAJASTHAN,Jodhpur,NFHS4,Chodha,8,113,573,85739,39719.0,Chodha,6,False,True,False,"{""39719"": 1.0}",True,39719,True,Chodha,Jodhpur (Gramin),Pipar Shahar,39719,Chodha,True,39719,True,False,3_gp_no_reservation_history,39719,Chodha,Jodhpur (Gramin),Pipar Shahar,chodha,jodhpurgramin,piparshahar,Chodha,chodha,jodhpur,jodhpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290364.0,26.6938321457,76.6170362848,R,RAJASTHAN,Karauli,NFHS4,Loda,8,107,521,76410,40064.0,Jeetkipur,10,False,True,False,"{""40064"": 1.0}",True,40064,True,Loda,Gangapurcity,Nadoti,40064,Jeetkipur,True,40064,True,True,4_full_coverage,40064,Jeetkipur,Gangapurcity,Nadoti,jeetkipur,gangapurcity,nadoti,Jeetkipur,jeetkipur,karauli,sawaimadhopur,jeetkipur,karauli,1.0,1.0,nadoti,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,ST,GENW,1.0,once,C_unique_gp_name_statewide,Jeetkipur,Gangapurcity,Nadoti,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,ST,GENW
290365.0,25.2626064492,74.8460472298,R,RAJASTHAN,Bhilwara,NFHS4,Karer,8,122,635,95819,35753.0,Badla,10,False,True,False,"{""35753"": 1.0}",True,35753,True,Karer,Shahpura,Kotri,35753,Badla,True,35753,True,False,3_gp_no_reservation_history,35753,Badla,Shahpura,Kotri,badla,shahpura,kotri,Badla,badla,bhilwara,bhilwara,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290366.0,26.4255172033,74.5569529064,R,RAJASTHAN,Ajmer,NFHS4,Kharekhari,8,119,607,91602,33826.0,Ajaysar,7,False,True,False,"{""33826"": 1.0}",True,33826,True,Kharekhadi,Ajmer,Ajmer,33826,Ajaysar,True,33826,True,True,4_full_coverage,33826,Ajaysar,Ajmer,Ajmer,ajaysar,ajmer,ajmer,Ajaysar,ajaysar,ajmer,ajmer,ajaysar,ajmer,1.0,1.0,srinagar,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,GEN,0.0,never,B_exact_gp_district,Ajaysar,Ajmer,Ajmer,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,GEN
290367.0,26.8286549953,78.0979646773,R,RAJASTHAN,Dhaulpur,NFHS4,Jarah,8,106,519,76123,37398.0,Sadapur,11,False,True,False,"{""37398"": 1.0}",True,37398,True,Jarah,Dholpur,Rajakhera,37398,Sadapur,True,37398,True,True,4_full_coverage,37398,Sadapur,Dholpur,Rajakhera,sadapur,dholpur,rajakhera,Sadapur,sadapur,dholpur,dholpur,sadapur,dholpur,2.0,1.0,rajakhera,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,GEN,GENW,1.0,once,A_exact_gp_district_samiti,Sadapur,Dholpur,Rajakhera,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,GEN,GENW
290368.0,24.8020866163,73.8983009833,R,RAJASTHAN,Udaipur,NFHS4,Palana Khurd,8,130,685,105405,42622.0,Palana Khurd,12,False,True,False,"{""42622"": 1.0}",True,42622,True,Palana Khurd,Udaipur,Ghasa,42622,Palana Khurd,True,42622,True,True,4_full_coverage,42622,Palana Khurd,Udaipur,Ghasa,palanakhurd,udaipur,ghasa,Palana Khurd,palanakhurd,udaipur,udaipur,palanakhurd,udaipur,1.0,1.0,mavli,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,GEN,OBCW,1.0,once,B_exact_gp_district,Palana Khurd,Udaipur,Ghasa,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,GEN,OBCW
290369.0,23.9326814439,74.6973092801,R,RAJASTHAN,Pratapgarh,NFHS4,Suhagpura,8,131,697,108210,36758.0,Suhag Pura,13,False,True,False,"{""36758"": 1.0}",True,36758,True,Suhagpura,Pratapgarh,Suhagpura,36758,Suhag Pura,True,36758,True,False,3_gp_no_reservation_history,36758,Suhag Pura,Pratapgarh,Suhagpura,suhagpura,pratapgarh,suhagpura,Suhag Pura,suhagpura,pratapgarh,pratapgarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290370.0,26.5730427551,76.256653857,R,RAJASTHAN,Dausa,NFHS4,Nirjharna,8,109,537,78897,37158.0,Nirjharna,13,False,True,False,"{""37158"": 1.0}",True,37158,True,Nirjharna,Dausa,Nirjharna,37158,Nirjharna,True,37158,True,True,4_full_coverage,37158,Nirjharna,Dausa,Nirjharna,nirjharna,dausa,nirjharna,Nirjharna,nirjharna,dausa,dausa,nirjharna,dausa,1.0,1.0,lalsot,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,SC,STW,1.0,once,B_exact_gp_district,Nirjharna,Dausa,Nirjharna,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,SC,STW
290374.0,26.5453609348,74.2882758574,R,RAJASTHAN,Nagaur,NFHS4,Kalni Kumaran,8,112,563,83452,40779.0,Kod,10,False,True,False,"{""40779"": 1.0}",True,40779,True,Kalni Kumaran,Nagaur,Riyan Bari,40779,Kod,True,40779,True,True,4_full_coverage,40779,Kod,Nagaur,Riyan Bari,kod,nagaur,riyanbari,Kod,kod,nagaur,nagaur,kod,nagaur,1.0,1.0,riyan,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,GEN W,OBCW,2.0,twice,B_exact_gp_district,Kod,Nagaur,Riyan Bari,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,GEN W,OBCW
290375.0,26.0555635675,76.4514514216,R,RAJASTHAN,Sawai Madhopur,NFHS4,Khandoj,8,108,531,77666,41510.0,Ranwal,8,False,True,False,"{""41510"": 1.0}",True,41510,True,Khandoj,Sawai Madhopur,Sawai Madhopur,41510,Ranwal,True,41510,True,True,4_full_coverage,41510,Ranwal,Sawai Madhopur,Sawai Madhopur,ranwal,sawaimadhopur,sawaimadhopur,Ranwal,ranwal,sawaimadhopur,sawaimadhopur,ranwal,sawaimadhopur,1.0,1.0,sawaimadhopur,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,ST,GEN,0.0,never,A_exact_gp_district_samiti,Ranwal,Sawai Madhopur,Sawai Madhopur,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,ST,GEN
290376.0,28.8730902642,74.6663776026,R,RAJASTHAN,Hanumangarh,NFHS4,GIRAJSAR,8,100,471,68763,38198.0,Pandusar,3,False,True,False,"{""38198"": 1.0}",True,38198,True,Girajsar,Hanumangarh,Nohar,38198,Pandusar,True,38198,True,False,3_gp_no_reservation_history,38198,Pandusar,Hanumangarh,Nohar,pandusar,hanumangarh,nohar,Pandusar,pandusar,hanumangarh,hanumangarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290380.0,26.7926768437,76.9468074782,R,RAJASTHAN,Karauli,NFHS4,Dhahara,8,107,522,76465,39965.0,Dhahara,19,False,True,False,"{""39965"": 1.0}",True,39965,True,Dhahara,Karauli,Hindaun,39965,Dhahara,True,39965,True,False,3_gp_no_reservation_history,39965,Dhahara,Karauli,Hindaun,dhahara,karauli,hindaun,Dhahara,dhahara,karauli,karauli,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290382.0,26.5309055389,76.9868907798,R,RAJASTHAN,Karauli,NFHS4,Birwas,8,107,523,76653,40035.0,Manchi,9,False,True,False,"{""40035"": 1.0}",True,40035,True,Birwas,Karauli,Karauli,40035,Manchi,True,40035,True,False,3_gp_no_reservation_history,40035,Manchi,Karauli,Karauli,manchi,karauli,karauli,Manchi,manchi,karauli,karauli,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290383.0,27.3103736919,73.8373011325,R,RAJASTHAN,Nagaur,NFHS4,Jathera,8,112,560,82858,40702.0,Jhadisara,8,False,True,False,"{""40702"": 1.0}",True,40702,True,Jathera,Nagaur,Nagaur,40702,Jhadisara,True,40702,True,False,3_gp_no_reservation_history,40702,Jhadisara,Nagaur,Nagaur,jhadisara,nagaur,nagaur,Jhadisara,jhadisara,nagaur,nagaur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290385.0,27.4068997011,70.513115595,R,RAJASTHAN,Jaisalmer,NFHS4,Ramgarh,8,114,574,85825,38779.0,Ramgarh,2,False,True,False,"{""38779"": 1.0}",True,38779,True,Ramgarh,Jaisalmer,Ramgarh,38779,Ramgarh,True,38779,True,True,4_full_coverage,38779,Ramgarh,Jaisalmer,Ramgarh,ramgarh,jaisalmer,ramgarh,Ramgarh,ramgarh,jaisalmer,jaisalmer,ramgarh,jaisalmer,1.0,1.0,sam,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,SC,OBCW,1.0,once,B_exact_gp_district,Ramgarh,Jaisalmer,Ramgarh,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,SC,OBCW
290389.0,25.3727531158,76.3842804379,R,RAJASTHAN,Baran,NFHS4,Rampuriya Barod,8,128,670,102558,34694.0,Tisaya,3,False,True,False,"{""34694"": 1.0}",True,34694,True,Rampuriya Barod,Baran,Mangrol,34694,Tisaya,True,34694,True,False,3_gp_no_reservation_history,34694,Tisaya,Baran,Mangrol,tisaya,baran,mangrol,Tisaya,tisaya,baran,baran,tisaya,baran,1.0,1.0,antah,1.0,once,1.0,once,1.0,0.0,True,True,True,,,,,,,,,,,False,,,,,,,,,,,,False,2_direct_gpname_dhsdistrict_match,once,1.0,1.0,0.0,,
290391.0,25.267531446,75.7884964116,R,RAJASTHAN,Bundi,NFHS4,Bhopat Pura,8,121,626,94499,36339.0,Ballop,13,False,True,False,"{""36339"": 1.0}",True,36339,True,Bhopat Pura,Bundi,Talera,36339,Ballop,True,36339,True,True,4_full_coverage,36339,Ballop,Bundi,Talera,ballop,bundi,talera,Ballop,ballop,bundi,bundi,ballop,bundi,1.0,1.0,talera,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,GEN,SCW,1.0,once,A_exact_gp_district_samiti,Ballop,Bundi,Talera,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,GEN,SCW
290392.0,25.9438754741,72.2186518491,R,RAJASTHAN,Barmer,NFHS4,Sambhra,8,115,579,87276,34916.0,Sambhra,5,False,True,False,"{""34916"": 1.0}",True,34916,True,Sambhra,Balotra,Patodi,34916,Sambhra,True,34916,True,False,3_gp_no_reservation_history,34916,Sambhra,Balotra,Pachpadra,sambhra,balotra,pachpadra,Sambhra,sambhra,barmer,barmer,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290394.0,23.7589799512,74.8620750381,R,RAJASTHAN,Pratapgarh,NFHS4,Barkheri,8,131,700,108771,36395.0,Achnara,12,False,True,False,"{""36395"": 1.0}",True,36395,True,Barkheri,Pratapgarh,Arnod,36395,Achnara,True,36395,True,True,4_full_coverage,36395,Achnara,Pratapgarh,Arnod,achnara,pratapgarh,arnod,Achnara,achnara,pratapgarh,pratapgarh,achnara,pratapgarh,1.0,1.0,arnod,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,ST,STW,1.0,once,A_exact_gp_district_samiti,Achnara,Pratapgarh,Arnod,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,ST,STW
290395.0,26.1404567582,76.6736929774,R,RAJASTHAN,Sawai Madhopur,NFHS4,Bhaopur,8,108,532,77775,262777.0,Khidarpur Jadaun,5,False,True,False,"{""262777"": 1.0}",True,262777,True,Bhaopur,Sawai Madhopur,Khandar,262777,Khidarpur Jadaun,True,262777,True,False,3_gp_no_reservation_history,262777,Khidarpur Jadaun,Sawai Madhopur,Khandar,khidarpurjadaun,sawaimadhopur,khandar,Khidarpur Jadaun,khidarpurjadaun,sawaimadhopur,sawaimadhopur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290396.0,25.7766656634,71.7846858974,R,RAJASTHAN,Barmer,NFHS4,Sauon Ki Dhani,8,115,578,87222,295448.0,Bhojasar,7,False,True,False,"{""295448"": 1.0}",True,295448,True,Sauon Ki Dhani,Balotra,Baytoo,295448,Bhojasar,True,295448,True,False,3_gp_no_reservation_history,295448,Bhojasar,Balotra,Baytoo,bhojasar,balotra,baytoo,Bhojasar,bhojasar,barmer,barmer,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
